SUMLEV,STATE,COUNTY,REGION,DIVISION,ctyname,STNAME,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,BIRTHS2000,BIRTHS2001,BIRTHS2002,BIRTHS2003,BIRTHS2004,DEATHS2000,DEATHS2001,DEATHS2002,DEATHS2003,DEATHS2004,INTERNATIONALMIG2000,INTERNATIONALMIG2001,INTERNATIONALMIG2002,INTERNATIONALMIG2003,INTERNATIONALMIG2004,INTERNALMIG2000,INTERNALMIG2001,INTERNALMIG2002,INTERNALMIG2003,INTERNALMIG2004,RESIDUAL2000,RESIDUAL2001,RESIDUAL2002,RESIDUAL2003,RESIDUAL2004,CENSUS2000GQPOP,GQESTIMATESBASE2000,GQPOPESTIMATES2000,GQPOPESTIMATES2001,GQPOPESTIMATES2002,GQPOPESTIMATES2003,GQPOPESTIMATES2004
50,27,159,2,4,Wadena County,Minnesota,13713,13713,13719,13690,13734,13612,13603,36,154,154,156,160,43,181,202,181,172,0,-1,0,0,-1,12,5,98,-94,2,1,-6,-6,-3,2,445,445,445,445,445,445,445
50,27,161,2,4,Waseca County,Minnesota,19526,19526,19528,19501,19555,19431,19270,58,253,220,226,239,47,181,169,151,147,1,9,8,8,8,-11,-105,-3,-202,-262,1,-3,-2,-5,1,1440,1440,1440,1443,1496,1432,1432
50,27,163,2,4,Washington County,Minnesota,201130,201130,202651,207329,210455,214054,216660,727,2769,2759,2877,2949,256,1008,1072,1067,1045,62,253,246,241,241,1003,2699,1225,1580,425,-15,-35,-32,-32,36,3191,3191,3191,3241,3223,3313,3313
50,27,165,2,4,Watonwan County,Minnesota,11876,11876,11823,11801,11740,11554,11390,35,190,135,128,136,27,124,121,109,119,6,35,34,34,33,-66,-122,-108,-237,-213,-1,-1,-1,-2,-1,170,170,170,170,170,170,170
50,27,167,2,4,Wilkin County,Minnesota,7138,7138,7127,6995,6959,6949,6784,14,87,64,63,60,14,81,68,68,79,0,2,2,2,2,-10,-140,-31,-6,-150,-1,0,-3,-1,2,147,147,147,147,147,147,147
50,27,169,2,4,Winona County,Minnesota,49985,49985,50014,49773,49445,49429,49046,139,523,502,501,514,99,399,438,383,367,16,86,86,84,84,-33,-444,-472,-211,-612,6,-7,-6,-7,-2,3806,3806,3806,3879,3988,4007,4007
50,27,171,2,4,Wright County,Minnesota,89986,89993,90786,93942,98472,102820,106889,373,1413,1557,1677,1749,100,524,571,588,613,6,48,46,43,44,518,2227,3505,3235,2903,-4,-8,-7,-19,-14,894,894,894,894,894,894,894
50,27,173,2,4,Yellow Medicine County,Minnesota,11080,11080,11045,10954,10812,10712,10580,37,135,120,119,110,24,133,125,133,150,0,5,5,5,5,-45,-97,-140,-88,-97,-3,-1,-2,-3,0,337,337,337,337,337,337,337
40,28,0,3,6,Mississippi,Mississippi,2844658,2844656,2848733,2858325,2867635,2882594,2902966,10485,44285,42643,42487,43504,6671,28738,28454,28911,29091,656,1973,2120,2009,1959,-313,-7314,-6537,-166,3907,-80,-614,-462,-460,93,95414,95414,95414,96842,96421,97951,97936
50,28,1,3,6,Adams County,Mississippi,34340,34340,34249,33828,33493,33232,32591,100,482,467,493,535,86,427,395,390,437,0,9,9,9,9,-105,-479,-413,-367,-742,0,-6,-3,-6,-6,487,487,487,480,477,477,477
50,28,3,3,6,Alcorn County,Mississippi,34558,34558,34610,34721,34805,34954,35230,135,457,487,473,466,105,466,414,421,425,1,25,25,25,25,19,106,-5,78,210,2,-11,-9,-6,0,514,514,514,512,531,533,533
50,28,5,3,6,Amite County,Mississippi,13599,13599,13584,13533,13523,13551,13418,33,186,164,144,149,27,154,141,136,131,0,1,1,1,1,-18,-81,-32,22,-156,-3,-3,-2,-3,4,24,24,24,79,95,95,95
50,28,7,3,6,Attala County,Mississippi,19661,19661,19657,19741,19696,19675,19653,68,310,256,266,279,47,260,252,263,290,1,11,11,10,10,-26,30,-56,-31,-23,0,-7,-4,-3,2,382,382,382,379,374,374,374
50,28,9,3,6,Benton County,Mississippi,8026,8026,8025,7933,7869,7827,7844,30,139,118,121,108,20,100,96,87,85,0,-1,0,0,0,-11,-130,-84,-76,-6,0,0,-2,0,0,116,116,116,118,116,116,116
50,28,11,3,6,Bolivar County,Mississippi,40633,40633,40487,40301,39500,39336,38928,140,686,668,635,637,94,457,423,415,429,1,7,6,6,6,-188,-411,-1051,-382,-619,-5,-11,-1,-8,-3,2192,2192,2192,2249,1908,2068,2068
50,28,13,3,6,Calhoun County,Mississippi,15069,15069,15047,14984,14891,14892,14864,46,214,217,196,200,39,186,189,156,138,2,27,27,27,27,-30,-116,-145,-65,-116,-1,-2,-3,-1,-1,248,248,248,249,250,250,250
50,28,15,3,6,Carroll County,Mississippi,10769,10769,10777,10702,10601,10560,10517,31,120,108,111,114,19,107,87,86,86,0,2,3,3,3,-3,-84,-124,-66,-76,-1,-6,-1,-3,2,302,302,302,259,292,326,326
50,28,17,3,6,Chickasaw County,Mississippi,19440,19440,19394,19480,19344,19266,19318,82,322,305,298,315,51,221,216,175,150,5,26,26,26,26,-80,-35,-247,-225,-141,-2,-6,-4,-2,2,208,208,208,208,215,215,215
50,28,19,3,6,Choctaw County,Mississippi,9758,9758,9757,9642,9718,9699,9601,29,104,118,115,108,20,90,105,89,89,0,2,2,2,2,-9,-129,62,-45,-117,-1,-2,-1,-2,-2,316,316,316,316,305,305,305
50,28,21,3,6,Claiborne County,Mississippi,11831,11831,11834,11771,11649,11456,11546,41,180,184,179,194,31,116,116,99,86,1,3,3,3,3,-8,-127,-190,-274,-23,0,-3,-3,-2,2,1804,1804,1804,1761,1649,1586,1586
50,28,23,3,6,Clarke County,Mississippi,17955,17955,17968,17837,17831,17659,17634,72,252,233,209,226,47,205,182,180,185,0,1,1,1,1,-13,-176,-56,-198,-71,1,-3,-2,-4,4,179,179,179,181,181,181,181
50,28,25,3,6,Clay County,Mississippi,21979,21979,21973,21861,21881,21527,21650,75,346,337,334,344,48,235,226,216,216,1,6,6,6,6,-35,-225,-95,-474,-12,1,-4,-2,-4,1,426,426,426,422,433,320,320
50,28,27,3,6,Coahoma County,Mississippi,30622,30622,30569,30257,29938,29488,29202,173,628,567,534,540,77,347,354,379,374,2,13,13,13,13,-145,-602,-540,-613,-464,-6,-4,-5,-5,-1,774,774,774,747,775,796,796
50,28,29,3,6,Copiah County,Mississippi,28757,28757,28771,28877,28805,29052,29151,107,471,440,422,407,70,309,274,274,281,4,2,5,4,3,-29,-51,-240,100,-34,2,-7,-3,-5,4,1246,1246,1246,1266,1286,1289,1289
50,28,31,3,6,Covington County,Mississippi,19407,19407,19456,19532,19761,20146,20225,76,323,298,299,315,51,194,262,256,216,0,6,6,5,5,23,-54,192,341,-26,1,-5,-5,-4,1,294,294,294,286,286,286,286
50,28,33,3,6,DeSoto County,Mississippi,107199,107199,108619,113412,118707,124483,130587,423,1774,1791,1806,1845,176,803,804,825,810,35,133,133,127,126,1170,3690,4196,4691,4981,-32,-1,-21,-23,-38,578,578,578,593,651,651,651
50,28,35,3,6,Forrest County,Mississippi,72604,72604,72768,73109,73403,74153,74469,256,1105,1103,1122,1146,163,709,750,736,709,46,135,133,126,125,23,-168,-178,250,-255,2,-22,-14,-12,9,5410,5410,5410,5462,5455,5415,5415
50,28,37,3,6,Franklin County,Mississippi,8448,8448,8462,8399,8292,8341,8411,33,115,100,98,117,24,100,101,87,76,0,-1,0,0,0,5,-73,-105,39,29,0,-4,-1,-1,0,93,93,93,94,94,94,94
50,28,39,3,6,George County,Mississippi,19144,19144,19205,19527,20049,20566,20838,73,341,361,364,351,44,219,197,202,205,7,17,17,17,17,25,187,341,342,106,0,-4,0,-4,3,403,403,403,400,601,645,645
50,28,41,3,6,Greene County,Mississippi,13299,13299,13312,13236,13237,13346,13166,38,152,153,157,152,24,108,117,118,126,0,1,1,1,1,-2,-118,-34,70,-206,1,-3,-2,-1,-1,2229,2229,2229,2157,2296,2435,2435
50,28,43,3,6,Grenada County,Mississippi,23263,23263,23198,23039,22966,22795,22736,77,351,271,279,282,73,315,309,322,346,1,16,15,15,15,-69,-209,-47,-138,-14,-1,-2,-3,-5,4,526,526,526,520,516,516,516
50,28,45,3,6,Hancock County,Mississippi,42967,42967,43283,43958,44647,45221,45933,136,544,526,509,511,117,467,459,467,424,6,16,18,18,17,297,589,606,522,611,-6,-7,-2,-8,-3,452,452,452,451,455,455,455
50,28,47,3,6,Harrison County,Mississippi,189601,189601,189696,189683,190333,190153,192393,685,2956,2929,2975,3041,441,1771,1796,1855,1882,149,113,205,171,143,-310,-1279,-664,-1444,935,12,-32,-24,-27,3,7281,7281,7281,7299,7142,7172,7172
50,28,49,3,6,Hinds County,Mississippi,250800,250800,250619,249762,249025,248968,249987,977,4089,4024,3999,4011,542,2116,2105,2172,2217,33,146,148,137,137,-643,-2919,-2756,-1982,-946,-6,-57,-48,-39,34,10193,10193,10193,10040,9764,9653,9653
50,28,51,3,6,Holmes County,Mississippi,21609,21609,21606,21612,21495,21253,21148,97,435,366,361,400,42,280,249,269,259,0,0,0,0,0,-56,-142,-231,-331,-251,-2,-7,-3,-3,5,672,672,672,887,872,911,911
50,28,53,3,6,Humphreys County,Mississippi,11206,11206,11132,11015,10789,10675,10628,37,222,231,218,239,40,117,140,156,139,0,7,8,8,8,-69,-227,-324,-182,-154,-2,-2,-1,-2,-1,95,95,95,97,95,95,95
50,28,55,3,6,Issaquena County,Mississippi,2274,2274,2257,2196,2128,2062,1978,9,22,19,19,20,1,15,12,13,20,0,-1,0,0,0,-23,-67,-73,-71,-83,-2,0,-2,-1,-1,263,263,263,213,213,247,247
50,28,57,3,6,Itawamba County,Mississippi,22770,22770,22857,22932,22978,23209,23310,59,272,265,261,260,63,300,283,266,260,0,3,2,2,2,92,105,66,238,94,-1,-5,-4,-4,5,768,768,768,783,797,897,897
50,28,59,3,6,Jackson County,Mississippi,131420,131420,131869,132944,132999,133702,135436,450,1905,1869,1824,1873,284,1189,1162,1215,1237,74,128,152,139,130,201,271,-791,-27,957,8,-40,-13,-18,11,1966,1966,1966,2261,2048,2184,2169
50,28,61,3,6,Jasper County,Mississippi,18149,18149,18124,18293,18259,18148,18005,66,315,259,206,191,45,204,186,184,169,0,6,5,6,6,-46,58,-110,-136,-170,0,-6,-2,-3,-1,162,162,162,162,164,164,164
50,28,63,3,6,Jefferson County,Mississippi,9740,9740,9722,9695,9696,9523,9456,28,164,137,142,141,20,87,87,90,96,0,0,0,0,0,-25,-102,-46,-223,-114,-1,-2,-3,-2,2,636,636,636,637,632,631,631
50,28,65,3,6,Jefferson Davis County,Mississippi,13962,13962,13876,13723,13572,13395,13087,40,202,168,162,163,46,148,135,129,120,0,0,0,0,0,-78,-202,-180,-207,-354,-2,-5,-4,-3,3,104,104,104,96,99,99,99
50,28,67,3,6,Jones County,Mississippi,64958,64958,64983,64957,65113,65159,65662,246,1088,992,973,977,186,716,704,687,660,40,165,163,158,158,-78,-549,-286,-388,21,3,-14,-9,-10,7,1708,1708,1708,1725,1715,1715,1715
50,28,69,3,6,Kemper County,Mississippi,10453,10453,10428,10663,10525,10482,10338,35,161,124,144,158,23,99,124,113,105,0,0,1,1,1,-35,175,-137,-73,-199,-2,-2,-2,-2,1,397,397,397,620,576,599,599
50,28,71,3,6,Lafayette County,Mississippi,38744,38744,38742,38885,39191,40110,40745,124,420,460,490,536,75,298,329,340,320,20,84,83,81,81,-71,-54,101,696,331,0,-9,-9,-8,7,4822,4822,4822,4881,5008,5354,5354
50,28,73,3,6,Lamar County,Mississippi,39070,39070,39349,40176,41165,41948,43262,150,589,627,625,640,63,276,315,316,309,4,10,11,10,10,189,510,672,471,976,-1,-6,-6,-7,-3,465,465,465,475,475,475,475
50,28,75,3,6,Lauderdale County,Mississippi,78161,78161,78087,77601,77667,77775,77449,292,1183,1200,1178,1216,220,981,964,999,984,19,3,17,13,9,-167,-677,-172,-72,-567,2,-14,-15,-12,0,3412,3412,3412,3477,3383,3595,3595
50,28,77,3,6,Lawrence County,Mississippi,13258,13258,13300,13394,13423,13475,13445,49,190,184,160,159,31,145,147,149,151,1,2,1,2,2,25,50,-6,41,-41,-2,-3,-3,-2,1,94,94,94,93,93,93,93
50,28,79,3,6,Leake County,Mississippi,20940,20940,20944,21467,21724,22025,22306,83,384,353,355,357,62,233,248,264,250,3,13,13,13,13,-20,361,141,200,161,0,-2,-2,-3,0,755,755,755,1086,1201,1450,1450
50,28,81,3,6,Lee County,Mississippi,75755,75755,75977,76737,77021,77689,78102,322,1295,1173,1175,1213,164,795,761,764,755,8,44,45,45,45,52,237,-163,223,-97,4,-21,-10,-11,7,1350,1350,1350,1354,1358,1358,1358
50,28,83,3,6,Leflore County,Mississippi,37947,37947,37868,37253,36770,36355,36146,190,594,617,621,649,87,419,412,434,455,5,24,22,21,21,-183,-815,-708,-617,-424,-4,1,-2,-6,0,2960,2960,2960,2815,2804,2683,2683
50,28,85,3,6,Lincoln County,Mississippi,33166,33166,33176,33359,33571,33590,33701,99,484,437,451,469,126,377,377,348,384,1,5,5,5,5,37,80,153,-84,18,-1,-9,-6,-5,3,645,645,645,645,650,650,650
50,28,87,3,6,Lowndes County,Mississippi,61586,61586,61524,61079,60918,60629,60487,228,954,932,941,983,124,489,523,542,592,24,19,34,27,22,-191,-922,-598,-707,-554,1,-7,-6,-8,-1,1909,1909,1909,1838,1881,1787,1787
50,28,89,3,6,Madison County,Mississippi,74674,74674,75071,76507,77878,79715,81973,298,1296,1228,1183,1245,194,818,935,965,955,13,57,55,53,53,293,948,1059,1582,1901,-13,-47,-36,-16,14,2059,2059,2059,2080,2152,2172,2172
50,28,91,3,6,Marion County,Mississippi,25595,25595,25585,25306,25240,25282,25440,102,364,366,407,442,91,341,302,311,322,1,2,3,2,3,-23,-300,-130,-52,31,1,-4,-3,-4,4,930,930,930,881,907,939,939
50,28,93,3,6,Marshall County,Mississippi,34993,34993,35074,35000,35243,35601,35498,120,573,537,531,535,74,350,325,358,365,2,13,14,12,12,30,-302,25,177,-285,3,-8,-8,-4,0,1699,1699,1699,1509,1611,1723,1723
50,28,95,3,6,Monroe County,Mississippi,38014,38014,38012,38132,37900,37932,37947,119,514,521,484,473,91,383,399,394,399,2,3,3,3,3,-32,-4,-351,-55,-63,0,-10,-6,-6,1,415,415,415,421,428,428,428
50,28,97,3,6,Montgomery County,Mississippi,12189,12189,12143,12107,11953,11902,11721,36,168,167,158,151,30,131,134,144,142,0,0,0,0,0,-49,-70,-184,-65,-190,-3,-3,-3,0,0,150,150,150,150,148,148,148
50,28,99,3,6,Neshoba County,Mississippi,28684,28684,28712,28520,28779,29147,29511,117,478,478,451,459,83,338,340,312,319,1,6,6,6,6,-7,-329,120,227,218,0,-9,-5,-4,0,608,608,608,607,600,600,600
50,28,101,3,6,Newton County,Mississippi,21838,21838,21872,21966,21914,22104,22165,90,351,327,334,341,65,257,217,237,245,2,1,3,3,2,5,6,-161,93,-37,2,-7,-4,-3,0,736,736,736,740,732,727,727
50,28,103,3,6,Noxubee County,Mississippi,12548,12548,12542,12500,12385,12298,12283,59,221,221,204,201,35,118,106,112,115,0,9,9,9,9,-30,-151,-237,-184,-112,0,-3,-2,-4,2,178,178,178,176,172,173,173
50,28,105,3,6,Oktibbeha County,Mississippi,42902,42902,42948,42514,41932,41564,41309,138,601,547,569,595,63,280,254,291,301,34,154,152,148,148,-66,-911,-1022,-787,-698,3,2,-5,-7,1,4380,4380,4380,4336,4149,3892,3892
50,28,107,3,6,Panola County,Mississippi,34274,34274,34395,34599,34924,35160,35373,147,587,610,553,548,90,333,347,340,378,2,7,7,7,7,60,-46,59,23,32,2,-11,-4,-7,4,597,597,597,597,596,595,595
50,28,109,3,6,Pearl River County,Mississippi,48621,48621,48784,49622,50424,50949,51835,157,669,676,678,646,105,485,495,513,503,2,12,12,10,9,106,646,615,358,738,3,-4,-6,-8,-4,788,788,788,788,767,751,751
50,28,111,3,6,Perry County,Mississippi,12138,12138,12184,12215,12264,12220,12236,50,176,145,178,204,40,141,118,132,130,0,0,0,0,0,37,1,23,-88,-58,-1,-5,-1,-2,0,118,118,118,124,108,108,108
50,28,113,3,6,Pike County,Mississippi,38940,38940,38992,38895,38952,39093,39260,155,660,634,692,751,76,455,440,457,474,0,5,5,5,5,-26,-301,-137,-94,-116,-1,-6,-5,-5,1,859,859,859,836,847,897,897
50,28,115,3,6,Pontotoc County,Mississippi,26726,26726,26769,27059,27133,27703,28099,91,392,368,401,413,56,255,257,267,248,2,21,21,21,21,7,142,-50,419,210,-1,-10,-8,-4,0,243,243,243,264,268,268,268
50,28,117,3,6,Prentiss County,Mississippi,25556,25556,25597,25450,25583,25639,25745,98,325,296,327,344,54,246,222,239,245,0,1,1,1,1,-2,-219,62,-29,4,-1,-8,-4,-4,2,853,853,853,799,822,807,807
50,28,119,3,6,Quitman County,Mississippi,10117,10115,10056,10019,9969,9709,9715,35,178,174,155,148,32,120,100,105,117,0,1,1,1,1,-59,-94,-123,-309,-27,-3,-2,-2,-2,1,129,129,129,149,154,150,150
50,28,121,3,6,Rankin County,Mississippi,115327,115327,116194,119016,121666,124842,128380,392,1720,1679,1713,1762,170,842,831,858,868,29,106,106,103,103,623,1861,1710,2238,2555,-7,-23,-14,-20,-14,4869,4869,4869,5181,5198,5240,5240
50,28,123,3,6,Scott County,Mississippi,28423,28423,28400,28499,28292,28519,28656,109,469,428,458,479,65,276,308,286,277,20,98,97,94,95,-85,-186,-421,-34,-161,-2,-6,-3,-5,1,324,324,324,325,321,321,321
50,28,125,3,6,Sharkey County,Mississippi,6580,6580,6546,6375,6305,6234,6083,17,120,121,106,98,14,72,64,61,52,0,-1,0,0,0,-36,-218,-125,-115,-195,-1,0,-2,-1,-2,105,105,105,101,94,94,94
50,28,127,3,6,Simpson County,Mississippi,27639,27639,27682,27450,27728,27688,27784,91,414,370,418,469,92,325,299,304,314,7,17,19,18,18,36,-333,196,-167,-77,1,-5,-8,-5,0,964,964,964,943,1036,1033,1033
50,28,129,3,6,Smith County,Mississippi,16182,16182,16187,16121,15964,15859,15857,41,189,227,203,184,34,162,175,150,133,1,3,3,4,4,-3,-94,-206,-161,-61,0,-2,-6,-1,4,131,131,131,131,131,131,131
50,28,131,3,6,Stone County,Mississippi,13622,13622,13665,14144,14120,14293,14445,51,201,202,200,205,34,140,150,138,149,3,10,9,9,9,24,406,-84,104,85,-1,2,-1,-2,2,704,704,704,902,873,926,926
50,28,133,3,6,Sunflower County,Mississippi,34369,34369,34281,34197,33864,33642,33392,135,536,523,487,469,93,324,314,324,322,1,17,17,17,17,-129,-302,-553,-397,-416,-2,-11,-6,-5,2,5340,5340,5340,5623,5682,6010,6010
50,28,135,3,6,Tallahatchie County,Mississippi,14903,14903,14884,14694,14507,14394,14255,46,218,218,194,188,36,158,159,146,143,1,3,4,4,4,-28,-251,-246,-162,-190,-2,-2,-4,-3,2,103,103,103,105,108,108,108
50,28,137,3,6,Tate County,Mississippi,25370,25370,25453,25536,25608,25871,26133,87,403,378,387,416,50,262,249,251,264,1,3,2,2,2,45,-52,-54,130,107,0,-9,-5,-5,1,1153,1153,1153,1172,1118,1099,1099
50,28,139,3,6,Tippah County,Mississippi,20826,20826,20866,20907,20968,20989,20979,76,341,315,323,340,49,272,274,274,270,10,38,35,34,34,1,-59,-13,-58,-114,2,-7,-2,-4,0,380,380,380,374,383,424,424
50,28,141,3,6,Tishomingo County,Mississippi,19163,19163,19160,19016,19092,19014,19051,48,230,215,220,215,62,272,270,265,263,0,13,14,14,14,12,-110,122,-44,69,-1,-5,-5,-3,2,276,276,276,258,257,257,257
50,28,143,3,6,Tunica County,Mississippi,9227,9227,9232,9371,9699,9968,10066,40,185,206,212,224,26,91,117,117,114,0,8,7,7,7,-10,42,234,168,-21,1,-5,-2,-1,2,110,110,110,114,114,114,114
50,28,145,3,6,Union County,Mississippi,25362,25362,25597,25776,25894,26147,26449,97,417,340,349,355,66,292,256,264,265,5,33,34,33,33,204,29,4,139,178,-5,-8,-4,-4,1,245,245,245,243,243,243,243
50,28,147,3,6,Walthall County,Mississippi,15156,15156,15107,15264,15126,15202,15193,49,219,210,224,247,39,174,158,178,194,0,1,1,1,1,-59,113,-188,31,-63,0,-2,-3,-2,0,178,178,178,177,181,181,181
50,28,149,3,6,Warren County,Mississippi,49644,49644,49584,49335,49175,48999,49113,200,824,745,744,754,117,522,517,515,571,4,19,19,19,19,-146,-565,-402,-417,-92,-1,-5,-5,-7,4,601,601,601,603,599,599,599
50,28,151,3,6,Washington County,Mississippi,62977,62977,62767,61980,61081,60216,59567,278,1160,1062,1050,1077,145,670,667,687,726,7,28,28,28,28,-343,-1301,-1316,-1247,-1023,-7,-4,-6,-9,-5,860,860,860,857,844,844,844
50,28,153,3,6,Wayne County,Mississippi,21216,21216,21199,21201,21208,21217,21227,80,320,319,317,321,50,202,208,217,213,1,3,3,3,3,-48,-113,-102,-91,-102,0,-6,-5,-3,1,201,201,201,206,203,203,203
50,28,155,3,6,Webster County,Mississippi,10294,10294,10297,10324,10283,10146,10116,35,138,160,133,120,37,141,149,147,128,0,2,2,2,2,5,32,-53,-123,-25,0,-4,-1,-2,1,194,194,194,229,196,196,196
50,28,157,3,6,Wilkinson County,Mississippi,10312,10312,10295,10271,10298,10333,10182,25,155,137,151,164,28,135,144,167,184,0,0,0,0,0,-14,-41,34,52,-130,0,-3,0,-1,-1,1039,1039,1039,1044,1076,1175,1175
50,28,159,3,6,Winston County,Mississippi,20160,20160,20162,20100,19989,19877,19797,66,311,245,233,240,49,242,201,210,208,3,15,15,15,15,-18,-144,-166,-147,-127,0,-2,-4,-3,0,561,561,561,530,511,543,543
50,28,161,3,6,Yalobusha County,Mississippi,13051,13051,13136,13314,13309,13347,13337,47,190,180,185,195,30,139,142,169,182,0,0,1,1,1,70,129,-42,23,-24,-2,-2,-2,-2,0,99,99,99,104,105,105,105
50,28,163,3,6,Yazoo County,Mississippi,28149,28149,28162,27917,28018,28229,28211,123,446,430,431,449,68,324,283,322,315,8,37,36,36,36,-50,-399,-77,70,-189,0,-5,-5,-4,1,2375,2375,2375,2490,2476,2487,2487
40,29,0,2,4,Missouri,Missouri,5595211,5596683,5606246,5642575,5679770,5719204,5754618,18771,75479,75108,75858,77642,12445,54960,55701,55439,55506,2268,8567,8553,8276,8216,1069,2215,5077,6668,5048,-100,5028,4158,4071,14,163534,163534,163534,165850,167729,168666,168496
50,29,1,2,4,Adair County,Missouri,24977,24977,24925,24840,24865,24667,24666,52,286,291,298,289,42,235,242,247,245,4,34,35,34,34,-67,-165,-55,-279,-80,1,-5,-4,-4,1,2790,2790,2790,2790,2790,2790,2790
50,29,3,2,4,Andrew County,Missouri,16492,16492,16536,16675,16695,16853,16834,44,169,173,175,180,35,156,179,167,160,1,4,4,4,4,35,126,27,149,-46,-1,-4,-5,-3,3,264,264,264,264,264,264,264
50,29,5,2,4,Atchison County,Missouri,6430,6431,6410,6405,6301,6285,6302,16,59,61,62,82,20,85,101,100,98,0,1,1,1,1,-16,21,-65,21,33,-1,-1,0,0,-1,297,297,297,297,297,297,297
50,29,7,2,4,Audrain County,Missouri,25853,25853,25802,25722,25838,25820,25658,89,406,347,389,388,69,281,282,306,303,0,-1,0,0,0,-70,-200,54,-97,-245,-1,-4,-3,-4,-2,1933,1933,1933,1944,2143,2236,2205
50,29,9,2,4,Barry County,Missouri,34010,34010,34057,34188,34353,34816,35314,112,480,468,518,513,66,359,383,408,406,15,82,81,79,79,-13,-57,7,280,314,-1,-15,-8,-6,-2,355,355,355,355,355,355,355
50,29,11,2,4,Barton County,Missouri,12541,12541,12552,12702,12889,13043,13070,41,170,175,177,176,31,137,135,135,129,0,3,3,3,3,0,117,145,111,-24,1,-3,-1,-2,1,172,172,172,172,172,172,172
50,29,13,2,4,Bates County,Missouri,16653,16653,16719,16801,16969,16993,16965,64,204,207,215,235,52,216,228,222,220,0,9,9,9,9,56,88,181,25,-52,-2,-3,-1,-3,0,279,279,279,279,279,279,279
50,29,15,2,4,Benton County,Missouri,17180,17180,17255,17415,17719,18106,18519,38,150,147,153,156,53,255,234,255,277,0,-1,0,0,0,96,266,392,492,539,-6,0,-1,-3,-5,248,248,248,248,248,248,248
50,29,17,2,4,Bollinger County,Missouri,12029,12029,12065,12280,12300,12311,12341,35,128,156,142,150,31,128,125,114,107,0,1,1,1,1,33,213,-7,-16,-16,-1,1,-5,-2,2,164,164,164,164,164,164,164
50,29,19,2,4,Boone County,Missouri,135454,135454,135747,137005,138641,140130,141367,437,1752,1756,1801,1867,187,859,887,856,821,120,483,471,460,459,-91,-77,312,101,-279,14,-41,-16,-17,11,8935,8935,8935,8935,8935,8935,8935
50,29,21,2,4,Buchanan County,Missouri,85998,85998,86059,85589,85304,84988,84825,290,1078,1130,1127,1113,213,961,937,946,952,7,35,35,34,33,-31,-605,-503,-517,-363,8,-17,-10,-14,6,4625,4625,4625,4649,4774,4590,4708
50,29,23,2,4,Butler County,Missouri,40867,40867,40825,40724,40866,40833,40989,130,553,558,532,523,108,508,549,559,575,8,22,22,22,22,-68,-152,119,-21,183,-4,-16,-8,-7,3,928,928,928,928,928,928,928
50,29,25,2,4,Caldwell County,Missouri,8969,8969,8995,9018,9077,9180,9204,38,106,129,120,110,18,115,108,97,84,0,0,0,0,0,7,35,39,81,-3,-1,-3,-1,-1,1,119,119,119,119,119,119,119
50,29,27,2,4,Callaway County,Missouri,40766,40766,40935,41609,42246,42351,42086,118,511,484,475,464,80,331,357,344,327,6,34,34,33,33,127,465,479,-52,-435,-2,-5,-3,-7,0,3834,3834,3834,4056,4213,3707,3161
50,29,29,2,4,Camden County,Missouri,37051,37051,37228,37430,37951,38265,38702,90,360,358,347,331,84,399,355,398,411,3,28,26,26,26,182,232,502,347,490,-14,-19,-10,-8,1,622,622,622,622,622,622,622
50,29,31,2,4,Cape Girardeau County,Missouri,68693,68693,68763,69212,69489,69775,70730,217,869,855,834,885,149,653,719,654,616,16,69,68,67,67,-20,189,87,50,616,6,-25,-14,-11,3,3406,3406,3406,3405,3405,3402,3404
50,29,33,2,4,Carroll County,Missouri,10285,10285,10279,10226,10247,10166,10129,37,100,119,124,124,25,135,133,138,150,0,-1,0,0,0,-16,-12,36,-66,-11,-2,-5,-1,-1,0,194,194,194,194,194,194,194
50,29,35,2,4,Carter County,Missouri,5941,5941,5947,5898,5912,5970,5963,15,77,73,79,92,26,85,68,68,55,0,0,0,0,0,17,-39,9,47,-44,0,-2,0,0,0,85,85,85,85,85,85,85
50,29,37,2,4,Cass County,Missouri,82092,82092,82637,84772,87160,88862,91593,264,1129,1124,1168,1201,159,760,725,743,731,13,53,55,54,54,440,1729,1952,1238,2216,-13,-16,-18,-15,-9,966,966,966,966,966,966,966
50,29,39,2,4,Cedar County,Missouri,13733,13733,13731,13898,13906,13874,13894,38,141,153,151,154,35,192,201,188,182,1,5,5,5,5,-2,215,52,1,43,-4,-2,-1,-1,0,350,350,350,350,350,350,350
